,Area,Room,Parking,Warehouse,Elevator,Price,Latitude,Longitude
437,85.0,2,True,True,True,2500000000.0,35.7357141,51.4656043
438,75.0,2,True,True,False,1890000000.0,27.35134,35.69014
439,57.0,1,False,True,True,1270000000.0,35.6883581,51.4837882
440,61.0,1,False,True,False,1990000000.0,27.35134,35.69014
441,79.0,2,True,True,True,1817000000.0,37.3024146,49.5496873
442,68.0,1,True,True,True,2450000000.0,33.890332,48.7627407
443,105.0,2,True,True,True,1000000000.0,35.7371227,51.8172149
444,105.0,2,True,True,True,7700000000.0,29.4972462,52.2458117
445,160.0,2,True,True,True,1930000000.0,35.7371227,51.8172149
446,100.0,2,True,True,True,585000000.0,35.7371227,51.8172149
447,125.0,3,True,True,True,12500000000.0,29.4972462,52.2458117
448,94.0,2,True,False,True,990000000.0,35.7371227,51.8172149
449,80.0,2,False,True,False,2200000000.0,0.0,0.0
450,75.0,2,True,False,True,2300000000.0,35.6883581,51.4837882
451,99.0,3,True,True,True,4190000000.0,0.0,0.0
452,90.0,2,True,True,True,4099000000.0,27.35134,35.69014
453,129.0,3,True,True,True,4500000000.0,27.35134,35.69014
454,245.0,3,True,True,True,36500000000.0,0.0,0.0
455,102.0,2,True,True,False,2030000000.0,35.6883581,51.4837882
456,141.0,3,True,True,True,1225000000.0,35.4784573,51.6824624
457,96.0,2,True,True,True,3840000000.0,27.35134,35.69014
458,155.0,3,True,True,True,8600000000.0,35.7720416,51.4731866
459,87.0,2,True,True,True,6264000000.0,0.0,0.0
460,87.0,2,True,True,True,6264000000.0,0.0,0.0
461,105.0,2,True,True,True,6200000000.0,0.0,0.0
462,61.0,1,True,True,True,1850000000.0,35.6737039,51.520322
463,88.0,2,True,True,True,3700000000.0,38.029001,46.3738221
464,101.0,2,True,True,True,3700000000.0,32.66367,-116.27363
465,160.0,2,True,True,True,1930000000.0,35.7371227,51.8172149
466,130.0,2,True,True,True,3250000000.0,0.0,0.0
467,150.0,3,True,True,True,7800000000.0,29.6195291,52.5407804
468,144.0,2,True,True,True,6600000000.0,35.5527757,53.4048474
469,91.0,2,True,True,True,4500000000.0,0.0,0.0
470,68.0,2,True,True,True,2200000000.0,32.66367,-116.27363
471,133.0,3,True,True,True,2260000000.0,0.0,0.0
472,71.0,2,True,True,True,1633000000.0,0.0,0.0
473,64.0,1,True,True,True,680000000.0,35.7371227,51.8172149
474,132.0,2,True,True,True,2244000000.0,0.0,0.0
475,95.0,2,True,True,True,5600000000.0,32.6251671,51.6826459
476,95.0,2,True,True,True,4500000000.0,32.6251671,51.6826459
477,102.0,2,True,True,True,5200000000.0,32.6251671,51.6826459
478,120.0,2,True,True,True,6250000000.0,32.6251671,51.6826459
479,117.0,3,True,True,True,4600000000.0,38.029001,46.3738221
480,55.0,1,True,True,True,1570000000.0,31.2397079,48.6563167
481,60.0,1,True,True,True,295000000.0,0.0,0.0
482,85.0,2,True,True,True,1900000000.0,37.3024146,49.5496873
483,80.0,2,False,True,True,1750000000.0,37.3024146,49.5496873
484,54.0,1,True,True,True,1500000000.0,37.3024146,49.5496873
485,57.0,1,True,True,True,1880000000.0,45.7747,-86.5507
486,101.0,2,True,False,True,3130000000.0,33.890332,48.7627407
487,65.0,2,True,True,False,1960000000.0,45.7747,-86.5507
488,91.0,2,True,True,True,3230000000.0,35.7675414,51.3303867
489,105.0,2,True,True,True,690000000.0,35.7371227,51.8172149
490,86.0,2,True,True,True,3480000000.0,35.7592656,51.3042107
491,200.0,3,True,True,True,35000000000.0,35.7961378,51.4710658
492,87.0,2,True,True,True,760000000.0,35.7371227,51.8172149
493,103.0,2,True,True,True,3550000000.0,35.6737039,51.520322
494,81.0,2,True,True,True,2891700000.0,38.0503216,46.2915628
495,73.0,2,True,True,True,2600000000.0,45.7747,-86.5507
496,90.0,2,True,True,True,455000000.0,0.0,0.0
497,134.0,3,True,True,True,1600000000.0,33.468304,50.2491691
498,60.0,1,True,True,True,1850000000.0,35.6737039,51.520322
499,51.0,1,True,True,False,2020000000.0,35.6737039,51.520322
500,108.0,2,True,True,False,1300000000.0,35.7371227,51.8172149
501,86.0,2,True,True,True,610000000.0,35.7371227,51.8172149
502,110.0,2,True,True,False,1870000000.0,35.7371227,51.8172149
503,88.0,2,True,True,True,740000000.0,35.7371227,51.8172149
504,85.0,2,True,True,True,780000000.0,35.7371227,51.8172149
505,100.0,2,True,True,True,3000000000.0,33.890332,48.7627407
506,87.0,2,True,True,True,715000000.0,35.7371227,51.8172149
507,191.0,3,True,True,True,18145000000.0,35.7961378,51.4710658
508,91.0,2,True,True,True,2093000000.0,30.2687508,57.1051311
509,282.0,3,True,True,True,36660000000.0,35.7961378,51.4710658
510,282.0,2,True,True,True,30000000000.0,35.8160561,51.4709472
511,210.0,3,True,True,True,23100000000.0,35.7961378,51.4710658
512,87.0,2,True,True,True,650000000.0,35.7371227,51.8172149
513,170.0,2,True,True,True,7140000000.0,35.7812574,51.4493246
514,89.0,2,True,True,True,2047000000.0,35.6811307,51.401641
515,64.0,2,True,True,True,3200000000.0,29.4972462,52.2458117
516,89.0,2,True,True,True,3100000000.0,0.0,0.0
517,135.0,3,True,True,True,11800000000.0,35.8076813,51.4163789
518,75.0,2,False,False,False,1650000000.0,48.03333,-0.7
519,105.0,2,True,True,True,3990000000.0,48.03333,-0.7
520,320.0,4,True,True,True,40000000000.0,29.4972462,52.2458117
521,111.0,2,True,True,True,6800000000.0,29.4972462,52.2458117
522,133.0,3,True,True,True,7448000000.0,0.0,0.0
523,65.0,1,True,True,False,3250000000.0,29.4972462,52.2458117
524,65.0,1,False,True,True,2650000000.0,35.7770552,51.5021499
525,112.0,2,True,True,True,8200000000.0,0.0,0.0
526,147.0,3,True,True,True,8400000000.0,35.7863456,51.4611775
527,150.0,3,True,True,True,12000000000.0,29.4972462,52.2458117
528,67.0,1,True,True,True,3450000000.0,0.0,0.0
529,220.0,3,True,True,True,15000000000.0,35.7863456,51.4611775
530,66.0,2,True,True,True,2510000000.0,34.0230481,58.1646077
531,75.0,2,True,True,False,1880000000.0,27.35134,35.69014
532,180.0,3,True,True,True,12600000000.0,0.0,0.0
533,103.0,2,True,True,True,5200000000.0,29.4972462,52.2458117
534,68.0,1,True,True,True,3570000000.0,32.66367,-116.27363
535,115.0,2,True,True,True,11000000000.0,29.6261456,52.4827192
536,115.0,2,True,True,True,1900000000.0,33.468304,50.2491691
537,150.0,3,True,True,True,8400000000.0,34.0230481,58.1646077
538,78.0,2,True,True,True,2000000000.0,29.6555,52.4791
539,100.0,2,True,True,True,1000000000.0,-1.91667,31.25
540,58.0,1,True,True,True,2650000000.0,35.7675414,51.3303867
541,90.0,2,True,True,True,4200000000.0,35.7675414,51.3303867
542,235.0,3,True,True,True,24000000000.0,0.0,0.0
543,48.0,1,True,True,True,2250000000.0,35.7675414,51.3303867
544,70.0,2,True,True,True,2800000000.0,35.7675414,51.3303867
545,86.0,2,True,True,True,4200000000.0,35.7675414,51.3303867
546,79.0,2,True,True,True,550000000.0,35.7371227,51.8172149
547,88.0,2,True,True,True,3600000000.0,35.7592656,51.3042107
548,145.0,3,True,True,True,13000000000.0,35.7898688,51.4424705
549,64.0,2,True,True,False,1500000000.0,37.3024146,49.5496873
550,135.0,3,True,True,True,11475000000.0,29.4972462,52.2458117
551,50.0,1,False,True,False,1260000000.0,33.890332,48.7627407
552,87.0,2,True,True,True,540000000.0,35.7371227,51.8172149
553,84.0,2,True,True,True,550000000.0,35.7371227,51.8172149
554,137.0,3,True,True,True,10000000000.0,35.8076813,51.4163789
555,105.0,2,True,True,True,9500000000.0,35.8066647,51.4013931
556,145.0,2,True,True,True,11000000000.0,35.8076813,51.4163789
557,84.0,2,True,True,True,560000000.0,35.7371227,51.8172149
558,170.0,2,True,True,True,32000000000.0,35.8076813,51.4163789
559,157.0,3,True,True,True,14800000000.0,35.8076813,51.4163789
560,170.0,3,True,True,True,19000000000.0,35.8076813,51.4163789
561,283.0,3,True,True,True,29700000000.0,35.8076813,51.4163789
562,84.0,2,True,True,True,540000000.0,35.7371227,51.8172149
563,84.0,2,True,True,True,550000000.0,35.7371227,51.8172149
564,80.0,2,True,True,False,3250000000.0,0.0,0.0
565,863.0,2,True,True,True,7830000000.0,0.0,0.0
566,125.0,2,True,True,True,8700000000.0,28.9161336,58.6730215
567,65.0,2,True,True,True,2350000000.0,35.7675414,51.3303867
568,105.0,2,True,True,True,5300000000.0,0.0,0.0
569,170.0,3,True,True,True,18700000000.0,35.7961378,51.4710658
570,230.0,3,True,True,True,19300000000.0,35.7863456,51.4611775
571,200.0,3,True,True,True,22000000000.0,29.6261456,52.4827192
572,150.0,3,True,True,True,13000000000.0,29.6261456,52.4827192
573,93.0,2,True,True,True,4650000000.0,35.7592656,51.3042107
574,415.0,5,True,True,True,53950000000.0,35.8160561,51.4709472
575,95.0,2,True,True,True,5700000000.0,29.4972462,52.2458117
576,128.0,3,True,True,True,8960000000.0,35.7863456,51.4611775
577,140.0,2,True,True,True,8400000000.0,29.4972462,52.2458117
578,86.0,2,True,True,True,3200000000.0,0.0,0.0
579,70.0,2,True,True,True,3900000000.0,29.4972462,52.2458117
580,173.0,3,True,True,True,9515000000.0,38.029001,46.3738221
581,72.0,2,True,True,True,3150000000.0,0.0,0.0
582,73.0,2,True,True,True,3900000000.0,29.4972462,52.2458117
583,75.0,1,True,True,True,3200000000.0,35.7592656,51.3042107
584,67.0,2,True,True,True,2200000000.0,32.66367,-116.27363
585,68.0,2,True,True,True,2700000000.0,38.029001,46.3738221
586,88.0,2,True,True,True,1900000000.0,35.7371227,51.8172149
587,111.0,2,True,True,True,5661000000.0,29.4972462,52.2458117
588,98.0,2,True,True,False,3750000000.0,32.66367,-116.27363
589,62.0,2,True,True,True,2750000000.0,32.66367,-116.27363
590,80.0,2,True,True,True,4240000000.0,35.7592656,51.3042107
591,200.0,4,True,True,True,15000000000.0,29.4972462,52.2458117
592,210.0,4,True,True,True,15500000000.0,29.4972462,52.2458117
593,162.0,3,True,True,True,12150000000.0,36.06,14.20889
594,150.0,3,True,True,True,12000000000.0,35.7863456,51.4611775
595,82.0,2,True,True,True,1100000000.0,35.7371227,51.8172149
596,130.0,3,True,True,True,11100000000.0,29.6261456,52.4827192
597,76.0,2,True,True,True,4000000000.0,29.4972462,52.2458117
598,96.0,2,True,True,True,4800000000.0,36.06,14.20889
599,103.0,2,True,True,True,5200000000.0,29.4972462,52.2458117
600,135.0,3,True,False,True,8700000000.0,29.4972462,52.2458117
601,140.0,2,True,True,True,12600000000.0,36.06,14.20889
602,165.0,3,True,True,True,14800000000.0,36.06,14.20889
603,120.0,2,True,True,True,1050000000.0,35.7749162,51.3102689
604,160.0,2,True,True,True,2000000000.0,35.7371227,51.8172149
605,150.0,3,True,True,True,9000000000.0,0.0,0.0
606,51.0,1,False,True,True,1300000000.0,33.890332,48.7627407
607,75.0,1,True,True,True,3900000000.0,35.7863456,51.4611775
608,180.0,3,True,True,True,9900000000.0,38.029001,46.3738221
609,93.0,2,True,True,True,1181100000.0,35.7749162,51.3102689
610,84.0,2,True,True,True,1150800000.0,35.7749162,51.3102689
611,92.0,2,False,True,True,1012000000.0,35.7749162,51.3102689
612,105.0,2,True,True,True,1365000000.0,35.7749162,51.3102689
613,67.0,2,True,True,False,2400000000.0,35.7592656,51.3042107
614,100.0,2,True,True,True,5500000000.0,35.7863456,51.4611775
615,170.0,3,True,True,True,10800000000.0,29.6261456,52.4827192
616,162.0,3,True,True,True,7600000000.0,29.6261456,52.4827192
617,43.0,1,True,True,True,2080000000.0,35.6737039,51.520322
618,150.0,3,True,True,True,12500000000.0,0.0,0.0
619,245.0,3,True,True,True,22050000000.0,35.7961378,51.4710658
620,93.0,2,True,True,True,4140000000.0,0.0,0.0
621,60.0,1,True,True,True,295000000.0,-1.91667,31.25
622,128.0,3,True,True,True,9300000000.0,0.0,0.0
623,87.0,2,True,True,True,795000000.0,35.7371227,51.8172149
624,100.0,2,True,True,True,5500000000.0,35.7720416,51.4731866
625,124.0,2,True,True,True,7040000000.0,35.7720416,51.4731866
626,156.0,3,True,True,True,9400000000.0,32.6251671,51.6826459
627,171.0,3,True,True,True,14000000000.0,0.0,0.0
628,58.0,2,True,True,False,2080000000.0,35.7592656,51.3042107
629,88.0,2,True,True,True,2024000000.0,35.6781799,51.400731
630,190.0,3,True,True,True,24700000000.0,35.8160561,51.4709472
631,61.0,1,True,True,False,2180000000.0,35.7592656,51.3042107
632,165.0,3,True,True,True,17200000000.0,35.8160561,51.4709472
633,235.0,3,True,True,True,26500000000.0,0.0,0.0
634,87.0,2,True,True,True,670000000.0,35.7371227,51.8172149
635,121.0,3,True,True,True,630000000.0,35.7371227,51.8172149
636,105.0,2,True,True,True,955000000.0,35.7371227,51.8172149
637,100.0,3,True,True,True,500000000.0,35.7371227,51.8172149
638,105.0,2,True,True,True,980000000.0,35.7371227,51.8172149
639,69.0,2,True,True,True,2050000000.0,27.35134,35.69014
640,115.0,2,True,True,True,13000000000.0,36.06,14.20889
641,157.0,3,True,True,True,18500000000.0,36.06,14.20889
642,145.0,3,True,True,True,7541000000.0,35.7720416,51.4731866
643,160.0,3,True,True,True,10700000000.0,35.8066647,51.4013931
644,261.0,4,True,True,True,26000000000.0,35.8076813,51.4163789
645,145.0,3,True,True,True,11000000000.0,35.8076813,51.4163789
646,51.0,1,False,True,True,1275000000.0,33.890332,48.7627407
647,87.0,2,True,True,True,490000000.0,35.7371227,51.8172149
648,116.0,2,True,True,True,4350000000.0,0.0,0.0
649,95.0,2,True,True,True,2280000000.0,37.3024146,49.5496873
650,75.0,2,True,True,True,2250000000.0,37.3024146,49.5496873
651,86.0,2,True,True,True,1978000000.0,35.6805059,51.362745
652,95.0,2,True,True,True,4200000000.0,35.7675414,51.3303867
653,85.0,2,True,True,True,1955000000.0,0.0,0.0
654,88.0,2,True,True,True,2024000000.0,34.0336787,58.1879287
655,93.0,2,True,True,True,2139000000.0,35.6711496,51.4036211
656,70.0,2,True,True,True,1630000000.0,35.6781799,51.400731
657,140.0,3,True,True,True,9800000000.0,29.4972462,52.2458117
658,81.0,2,True,True,True,4000000000.0,35.7592656,51.3042107
659,109.0,2,True,True,True,3500000000.0,35.6737039,51.520322
660,122.0,2,True,True,True,7000000000.0,0.0,0.0
661,70.0,1,True,True,True,3100000000.0,35.7592656,51.3042107
662,60.0,1,True,True,True,2450000000.0,32.66367,-116.27363
663,53.0,1,True,True,False,1920000000.0,38.029001,46.3738221
664,45.0,1,False,False,False,1200000000.0,35.7001565,51.3447089
665,58.0,1,True,True,False,1900000000.0,35.7675414,51.3303867
666,140.0,3,True,True,True,4400000000.0,0.0,0.0
667,100.0,2,True,True,True,3580000000.0,35.7812574,51.4493246
668,96.0,2,True,True,True,3750000000.0,37.0875125,55.1725639
669,79.0,2,True,True,True,2850000000.0,38.029001,46.3738221
670,125.0,3,True,True,True,3750000000.0,-1.91667,31.25
671,75.0,2,True,True,True,3050000000.0,0.0,0.0
672,145.0,2,True,True,True,4500000000.0,37.0875125,55.1725639
673,102.0,2,True,True,False,4520000000.0,35.5527757,53.4048474
674,115.0,2,True,True,True,4350000000.0,35.7523909,51.2613119
675,140.0,3,True,True,True,8500000000.0,-1.91667,31.25
676,66.0,1,True,True,True,3300000000.0,35.7675414,51.3303867
677,161.0,3,True,True,True,8350000000.0,-1.91667,31.25
678,102.0,2,True,True,True,4500000000.0,-1.91667,31.25
679,145.0,4,True,True,True,5100000000.0,-1.91667,31.25
680,95.0,2,True,True,True,2970000000.0,27.35134,35.69014
681,78.0,2,True,True,True,460000000.0,35.477882,50.9469189
682,90.0,2,True,True,True,3150000000.0,38.029001,46.3738221
683,66.0,1,True,True,False,1090000000.0,35.7001565,51.3447089
684,48.0,1,True,True,True,810000000.0,37.3024146,49.5496873
685,85.0,2,True,True,True,3200000000.0,35.6737039,51.520322
686,63.0,1,True,True,True,2000000000.0,30.2687508,57.1051311
687,105.0,2,True,True,True,1035000000.0,0.0,0.0
688,55.0,1,True,True,False,1090000000.0,35.6805059,51.362745
689,103.0,2,True,True,True,1035000000.0,0.0,0.0
690,155.0,3,True,True,True,10000000000.0,36.06,14.20889
691,101.0,2,True,True,True,1035000000.0,0.0,0.0
692,106.0,2,True,True,False,1245000000.0,35.5478513,51.2318676
693,100.0,2,True,True,True,1035000000.0,-1.91667,31.25
694,77.0,2,True,True,True,2650000000.0,35.6737039,51.520322
695,66.0,2,True,True,True,2700000000.0,35.7592656,51.3042107
696,105.0,3,True,True,True,3600000000.0,27.35134,35.69014
697,117.0,2,True,True,True,6500000000.0,0.0,0.0
698,118.0,2,True,True,True,3900000000.0,35.6737039,51.520322
699,151.0,3,True,True,True,1510000000.0,35.7749162,51.3102689
700,86.0,2,True,True,True,500000000.0,35.7371227,51.8172149
701,85.0,2,True,True,True,600000000.0,35.7371227,51.8172149
702,86.0,2,True,True,True,750000000.0,35.7371227,51.8172149
703,86.0,2,True,True,True,600000000.0,35.7371227,51.8172149
704,75.0,2,True,True,True,3300000000.0,35.7592656,51.3042107
705,200.0,3,True,True,True,20000000000.0,35.7961378,51.4710658
706,46.0,1,True,True,False,450000000.0,33.468304,50.2491691
707,98.0,2,True,True,True,570000000.0,35.7371227,51.8172149
708,90.0,2,True,True,True,6700000000.0,35.8076813,51.4163789
709,70.0,2,True,True,True,2950000000.0,0.0,0.0
710,40.0,1,True,True,True,350000000.0,33.468304,50.2491691
711,58.0,1,True,True,True,2750000000.0,0.0,0.0
712,90.0,2,True,True,True,4590000000.0,37.6158445,47.8717435
713,78.0,2,True,True,True,3300000000.0,38.029001,46.3738221
714,200.0,3,True,True,True,20000000000.0,35.8160561,51.4709472
715,82.0,2,True,True,True,4200000000.0,0.0,0.0
716,115.0,3,True,True,True,7485000000.0,0.0,0.0
717,125.0,2,True,True,True,11250000000.0,35.8091055,51.4553023
718,107.0,2,True,True,True,9200000000.0,29.6261456,52.4827192
719,55.0,1,False,True,False,850000000.0,31.2397079,48.6563167
720,50.0,1,True,True,True,1500000000.0,30.2687508,57.1051311
721,75.0,2,True,True,True,60000000.0,35.7371227,51.8172149
722,420.0,5,True,True,False,11000000000.0,33.468304,50.2491691
723,225.0,4,True,True,False,5500000000.0,33.468304,50.2491691
724,230.0,3,True,True,True,13800000000.0,35.7720416,51.4731866
725,147.0,3,True,True,True,11500000000.0,35.7898612,51.4262023
726,97.0,2,True,True,True,900000000.0,35.7371227,51.8172149
727,145.0,3,True,True,True,12300000000.0,35.8091055,51.4553023
728,50.0,1,True,True,False,1750000000.0,34.0230481,58.1646077
729,117.0,2,True,True,True,6100000000.0,35.7720416,51.4731866
730,72.0,1,True,True,False,730000000.0,33.468304,50.2491691
731,161.0,3,True,True,True,13000000000.0,0.0,0.0
732,400.0,5,True,True,True,18500000000.0,35.7863456,51.4611775
733,230.0,3,True,True,True,23000000000.0,35.7961378,51.4710658
734,170.0,3,True,True,True,7950000000.0,35.7720416,51.4731866
735,58.0,1,True,True,True,2050000000.0,32.66367,-116.27363
736,57.0,1,True,True,True,1950000000.0,35.6737039,51.520322
737,115.0,3,True,True,True,8100000000.0,35.7961378,51.4710658
738,50.0,1,True,True,True,1200000000.0,33.890332,48.7627407
739,84.0,2,True,True,False,850000000.0,35.477882,50.9469189
740,78.0,2,False,True,False,580000000.0,35.7749162,51.3102689
741,64.0,2,True,True,False,960000000.0,33.468304,50.2491691
742,113.0,2,True,True,True,6500000000.0,35.7675414,51.3303867
743,175.0,3,True,True,True,9450000000.0,35.7720416,51.4731866
744,111.0,2,True,True,True,6050000000.0,35.7720416,51.4731866
745,128.0,3,True,True,True,6500000000.0,35.7720416,51.4731866
746,200.0,4,True,True,True,14000000000.0,0.0,0.0
747,131.0,2,True,True,True,7980000000.0,29.4972462,52.2458117
748,105.0,3,True,True,True,6000000000.0,35.7720416,51.4731866
749,87.0,2,True,True,True,650000000.0,35.7371227,51.8172149
750,61.0,2,True,True,False,1100000000.0,30.2687508,57.1051311
751,140.0,3,True,True,True,6300000000.0,35.7947191,51.5006754
752,185.0,3,True,True,True,9000000000.0,35.7732674,51.4329527
753,122.0,2,True,True,True,7900000000.0,29.4972462,52.2458117
754,69.0,2,True,True,True,3795000000.0,35.7601006,51.4339605
755,95.0,2,True,True,True,6700000000.0,35.7675414,51.3303867
756,90.0,2,True,True,True,4000000000.0,33.0584592,59.4050445
757,57.0,1,True,True,True,1600000000.0,35.7001565,51.3447089
758,400.0,3,True,True,False,2000000000.0,37.6158445,47.8717435
759,81.0,2,True,True,False,1109700000.0,33.468304,50.2491691
760,94.0,2,True,True,True,1250000000.0,33.468304,50.2491691
761,134.0,2,True,True,True,1608000000.0,35.517323,51.3618852
762,74.0,2,False,False,True,315000000.0,35.477882,50.9469189
763,44.0,1,True,True,False,585000000.0,33.468304,50.2491691
